           flux         loglam           ivar
              E              E              E
                                             
   7.462898E+00   3.858600E+00   2.122360E+00
   7.723946E+00   3.858700E+00   3.442705E+00
   7.060970E+00   3.858800E+00   3.439747E+00
   7.812571E+00   3.858900E+00   3.304525E+00
   6.928523E+00   3.859000E+00   3.493364E+00
   7.935856E+00   3.859100E+00   3.259648E+00
   7.227828E+00   3.859200E+00   3.343870E+00
   8.288643E+00   3.859300E+00   3.141241E+00
   7.388996E+00   3.859400E+00   2.887227E+00
   6.554044E+00   3.859500E+00   2.879813E+00
   8.585656E+00   3.859600E+00   2.422031E+00
   7.580007E+00   3.859700E+00   1.809875E+00
   9.040188E+00   3.859800E+00   1.210327E+00
   7.257619E+00   3.859900E+00   9.757914E-01
   7.035865E+00   3.860000E+00   1.076866E+00
   8.987104E+00   3.860100E+00   1.069055E+00
   7.317073E+00   3.860200E+00   9.580109E-01
   6.917746E+00   3.860300E+00   1.586149E+00
   7.016557E+00   3.860400E+00   2.763908E+00
   8.370308E+00   3.860500E+00   2.625143E+00
   6.490041E+00   3.860600E+00   1.951557E+00
   7.952935E+00   3.860700E+00   1.760604E+00
   7.895769E+00   3.860800E+00   2.440944E+00
   8.613824E+00   3.860900E+00   2.988683E+00
   8.351184E+00   3.861000E+00   3.284185E+00
   7.731822E+00   3.861100E+00   3.289470E+00
   6.891351E+00   3.861200E+00   2.936443E+00
   8.202486E+00   3.861300E+00   2.528878E+00
   7.249939E+00   3.861400E+00   2.912707E+00
   7.484266E+00   3.861500E+00   2.901937E+00
   7.356517E+00   3.861600E+00   2.896141E+00
   7.309052E+00   3.861700E+00   3.160825E+00
   6.683600E+00   3.861800E+00   2.817022E+00
   8.856294E+00   3.861900E+00   1.153725E+00
   6.623891E+00   3.862000E+00   4.700767E-01
   7.053353E+00   3.862100E+00   5.611382E-01
   7.513835E+00   3.862200E+00   1.408304E+00
   6.439506E+00   3.862300E+00   2.472951E+00
   8.589433E+00   3.862400E+00   2.052520E+00
   6.704153E+00   3.862500E+00   1.380217E+00
   9.373839E+00   3.862600E+00   1.296681E+00
   5.915506E+00   3.862700E+00   2.446901E+00
   7.405709E+00   3.862800E+00   3.050602E+00
   7.422293E+00   3.862900E+00   2.939920E+00
   6.926392E+00   3.863000E+00   2.882937E+00
   8.829611E+00   3.863100E+00   2.501670E+00
   6.643519E+00   3.863200E+00   2.348740E+00
   6.663933E+00   3.863300E+00   2.426483E+00
   6.162571E+00   3.863400E+00   3.165483E+00
   6.971883E+00   3.863500E+00   2.715025E+00
   8.113489E+00   3.863600E+00   1.646849E+00
   7.645557E+00   3.863700E+00   1.415293E+00
   7.747865E+00   3.863800E+00   2.424461E+00
   7.454159E+00   3.863900E+00   3.282833E+00
   7.007134E+00   3.864000E+00   3.164235E+00
   6.226048E+00   3.864100E+00   3.101628E+00
   5.758916E+00   3.864200E+00   2.648650E+00
   9.586302E+00   3.864300E+00   1.030192E+00
   4.728788E+00   3.864400E+00   4.962511E-01
   8.617085E+00   3.864500E+00   7.778686E-01
   5.192276E+00   3.864600E+00   2.532610E+00
   6.681889E+00   3.864700E+00   3.403669E+00
   6.319286E+00   3.864800E+00   3.730054E+00
   8.353479E+00   3.864900E+00   3.285535E+00
   6.511871E+00   3.865000E+00   2.956006E+00
   7.426325E+00   3.865100E+00   1.352079E+00
   5.558645E+00   3.865200E+00   1.085660E+00
   6.997939E+00   3.865300E+00   1.943835E+00
   7.908597E+00   3.865400E+00   2.942804E+00
   7.287194E+00   3.865500E+00   2.960186E+00
   6.151383E+00   3.865600E+00   3.461451E+00
   7.105214E+00   3.865700E+00   2.603802E+00
   8.854167E+00   3.865800E+00   7.408268E-01
   6.272159E+00   3.865900E+00   5.059034E-01
   7.732042E+00   3.866000E+00   1.204953E+00
   6.382686E+00   3.866100E+00   2.736502E+00
   7.419983E+00   3.866200E+00   2.931110E+00
   6.775360E+00   3.866300E+00   3.055048E+00
   7.885479E+00   3.866400E+00   2.982848E+00
   7.288076E+00   3.866500E+00   2.892406E+00
   6.179605E+00   3.866600E+00   2.916830E+00
   7.573304E+00   3.866700E+00   2.682191E+00
   8.255639E+00   3.866800E+00   2.417616E+00
   6.314629E+00   3.866900E+00   2.108198E+00
   7.348951E+00   3.867000E+00   2.009935E+00
   7.389542E+00   3.867100E+00   2.405826E+00
   7.430214E+00   3.867200E+00   3.040203E+00
   7.236049E+00   3.867300E+00   2.937578E+00
   7.403771E+00   3.867400E+00   2.249122E+00
   6.669833E+00   3.867500E+00   1.262159E+00
   6.677248E+00   3.867600E+00   1.093461E+00
   6.811674E+00   3.867700E+00   1.929646E+00
   7.170311E+00   3.867800E+00   3.258091E+00
   6.496478E+00   3.867900E+00   3.534339E+00
   8.654168E+00   3.868000E+00   3.382656E+00
   7.534559E+00   3.868100E+00   3.574925E+00
   6.403052E+00   3.868200E+00   3.624598E+00
   6.778196E+00   3.868300E+00   3.219245E+00
   7.438843E+00   3.868400E+00   3.250971E+00
   7.048846E+00   3.868500E+00   3.565785E+00
   7.081824E+00   3.868600E+00   3.605327E+00
   6.550228E+00   3.868700E+00   3.347575E+00
   7.001009E+00   3.868800E+00   2.609500E+00
   8.001092E+00   3.868900E+00   1.932908E+00
   6.325220E+00   3.869000E+00   2.430883E+00
   6.558914E+00   3.869100E+00   2.818441E+00
   7.100486E+00   3.869200E+00   2.703524E+00
   8.408483E+00   3.869300E+00   2.565333E+00
   8.485090E+00   3.869400E+00   1.998351E+00
   8.609641E+00   3.869500E+00   1.346052E+00
   6.496245E+00   3.869600E+00   1.958134E+00
   5.643121E+00   3.869700E+00   3.334589E+00
   6.082828E+00   3.869800E+00   3.754828E+00
   6.167562E+00   3.869900E+00   3.596831E+00
   6.952245E+00   3.870000E+00   3.781570E+00
   7.057237E+00   3.870100E+00   3.933916E+00
   6.513460E+00   3.870200E+00   3.939662E+00
   6.461841E+00   3.870300E+00   3.839693E+00
   7.447490E+00   3.870400E+00   3.574894E+00
   7.192116E+00   3.870500E+00   3.788987E+00
   6.199628E+00   3.870600E+00   4.209504E+00
   6.031719E+00   3.870700E+00   4.034573E+00
   7.376358E+00   3.870800E+00   3.520315E+00
   7.411717E+00   3.870900E+00   3.305600E+00
   7.301522E+00   3.871000E+00   3.044235E+00
   5.577010E+00   3.871100E+00   3.183250E+00
   6.417626E+00   3.871200E+00   3.412102E+00
   6.483787E+00   3.871300E+00   4.216528E+00
   5.622541E+00   3.871400E+00   4.344155E+00
   7.264321E+00   3.871500E+00   3.133538E+00
   7.705567E+00   3.871600E+00   2.372099E+00
   8.130957E+00   3.871700E+00   2.354725E+00
   6.488204E+00   3.871800E+00   3.152098E+00
   6.134803E+00   3.871900E+00   3.613399E+00
   7.269873E+00   3.872000E+00   4.008195E+00
   6.660132E+00   3.872100E+00   4.356216E+00
   6.276073E+00   3.872200E+00   4.377748E+00
   6.455760E+00   3.872300E+00   4.383795E+00
   8.063725E+00   3.872400E+00   3.299210E+00
   7.002412E+00   3.872500E+00   2.692126E+00
   7.488760E+00   3.872600E+00   3.814838E+00
   6.803235E+00   3.872700E+00   4.214904E+00
   7.090257E+00   3.872800E+00   4.117042E+00
   6.975310E+00   3.872900E+00   3.908665E+00
   6.719857E+00   3.873000E+00   3.882280E+00
   6.953050E+00   3.873100E+00   3.679055E+00
   6.968523E+00   3.873200E+00   3.561344E+00
   7.177306E+00   3.873300E+00   3.266852E+00
   6.375125E+00   3.873400E+00   3.311635E+00
   7.512517E+00   3.873500E+00   2.932337E+00
   7.585855E+00   3.873600E+00   2.072476E+00
   6.817513E+00   3.873700E+00   2.170121E+00
   6.861300E+00   3.873800E+00   2.926785E+00
   7.249067E+00   3.873900E+00   3.074967E+00
   6.779373E+00   3.874000E+00   2.620152E+00
   6.401153E+00   3.874100E+00   2.324752E+00
   7.400160E+00   3.874200E+00   1.856532E+00
   7.030731E+00   3.874300E+00   2.396077E+00
   7.202701E+00   3.874400E+00   3.412264E+00
   7.107023E+00   3.874500E+00   3.673403E+00
   7.239095E+00   3.874600E+00   3.387282E+00
   7.888366E+00   3.874700E+00   3.080875E+00
   7.001231E+00   3.874800E+00   3.311929E+00
   6.947480E+00   3.874900E+00   3.711404E+00
   7.345625E+00   3.875000E+00   4.069087E+00
   6.998814E+00   3.875100E+00   4.092479E+00
   7.720531E+00   3.875200E+00   3.694168E+00
   8.326656E+00   3.875300E+00   3.592695E+00
   7.830891E+00   3.875400E+00   3.811524E+00
   7.172952E+00   3.875500E+00   4.068940E+00
   7.297799E+00   3.875600E+00   4.038424E+00
   7.569704E+00   3.875700E+00   3.904283E+00
   7.383451E+00   3.875800E+00   4.012850E+00
   6.553962E+00   3.875900E+00   4.312118E+00
   7.137791E+00   3.876000E+00   3.900596E+00
   8.029922E+00   3.876100E+00   3.132244E+00
   5.856506E+00   3.876200E+00   3.526231E+00
   8.341887E+00   3.876300E+00   2.347626E+00
   7.447654E+00   3.876400E+00   2.049284E+00
   9.051079E+00   3.876500E+00   1.516233E+00
   6.624685E+00   3.876600E+00   1.388204E+00
   7.017200E+00   3.876700E+00   2.064542E+00
   6.082718E+00   3.876800E+00   3.270097E+00
   6.493922E+00   3.876900E+00   2.658750E+00
   5.940503E+00   3.877000E+00   2.919835E+00
   6.389771E+00   3.877100E+00   3.211848E+00
   6.202282E+00   3.877200E+00   3.562632E+00
   8.230864E+00   3.877300E+00   3.328439E+00
   7.691161E+00   3.877400E+00   3.686742E+00
   7.048736E+00   3.877500E+00   3.555080E+00
   7.945012E+00   3.877600E+00   3.396949E+00
   7.360594E+00   3.877700E+00   3.940470E+00
   8.272965E+00   3.877800E+00   3.905711E+00
   7.004312E+00   3.877900E+00   4.165312E+00
   7.138090E+00   3.878000E+00   4.061419E+00
   7.610977E+00   3.878100E+00   3.932190E+00
   8.138961E+00   3.878200E+00   2.621634E+00
   8.419694E+00   3.878300E+00   2.370875E+00
   7.428668E+00   3.878400E+00   3.133050E+00
   6.692533E+00   3.878500E+00   3.150037E+00
   7.457759E+00   3.878600E+00   3.145212E+00
   6.553870E+00   3.878700E+00   3.550935E+00
   7.345239E+00   3.878800E+00   3.777280E+00
   6.740575E+00   3.878900E+00   3.938306E+00
   7.045996E+00   3.879000E+00   3.828514E+00
   7.408083E+00   3.879100E+00   3.368046E+00
   6.804362E+00   3.879200E+00   2.275454E+00
   6.014408E+00   3.879300E+00   1.385538E+00
   6.625645E+00   3.879400E+00   2.012845E+00
   7.037378E+00   3.879500E+00   3.026201E+00
   7.552361E+00   3.879600E+00   3.671947E+00
   7.287219E+00   3.879700E+00   4.047490E+00
   6.682524E+00   3.879800E+00   4.144045E+00
   6.760206E+00   3.879900E+00   3.983889E+00
   7.516262E+00   3.880000E+00   2.956824E+00
   6.571897E+00   3.880100E+00   2.362585E+00
   7.643589E+00   3.880200E+00   2.330939E+00
   7.050379E+00   3.880300E+00   3.062064E+00
   7.160065E+00   3.880400E+00   3.599601E+00
   5.682614E+00   3.880500E+00   3.900054E+00
   6.820054E+00   3.880600E+00   2.911573E+00
   5.513921E+00   3.880700E+00   1.613762E+00
   7.165538E+00   3.880800E+00   8.690951E-01
   6.253667E+00   3.880900E+00   7.044531E-01
   6.894146E+00   3.881000E+00   6.671981E-01
   6.060174E+00   3.881100E+00   6.209112E-01
   7.801090E+00   3.881200E+00   4.807280E-01
   7.927040E+00   3.881300E+00   5.078566E-01
   8.681488E+00   3.881400E+00   5.925041E-01
   6.959210E+00   3.881500E+00   7.352691E-01
   8.200296E+00   3.881600E+00   9.284750E-01
   7.720251E+00   3.881700E+00   1.267632E+00
   6.704234E+00   3.881800E+00   1.701562E+00
   7.666066E+00   3.881900E+00   2.178698E+00
   6.770918E+00   3.882000E+00   2.592982E+00
   6.323728E+00   3.882100E+00   2.375238E+00
   7.028146E+00   3.882200E+00   1.813890E+00
   7.276151E+00   3.882300E+00   1.446050E+00
   8.290060E+00   3.882400E+00   1.190641E+00
   6.708494E+00   3.882500E+00   1.025097E+00
   6.529173E+00   3.882600E+00   1.096031E+00
   6.935098E+00   3.882700E+00   1.247252E+00
   4.963372E+00   3.882800E+00   1.497469E+00
   7.388928E+00   3.882900E+00   1.337058E+00
   9.403696E+00   3.883000E+00   1.351113E+00
   7.249358E+00   3.883100E+00   1.940263E+00
   7.466803E+00   3.883200E+00   1.907597E+00
   7.003245E+00   3.883300E+00   2.126791E+00
   7.102052E+00   3.883400E+00   2.339903E+00
   8.834009E+00   3.883500E+00   1.888318E+00
   6.489349E+00   3.883600E+00   2.362882E+00
   7.237292E+00   3.883700E+00   2.363940E+00
   8.212008E+00   3.883800E+00   2.297609E+00
   5.996755E+00   3.883900E+00   2.660188E+00
   7.078173E+00   3.884000E+00   2.121277E+00
   6.903926E+00   3.884100E+00   2.369334E+00
   6.020487E+00   3.884200E+00   3.551417E+00
   6.055146E+00   3.884300E+00   3.448411E+00
   6.398619E+00   3.884400E+00   2.595527E+00
   7.367463E+00   3.884500E+00   2.380943E+00
   6.590340E+00   3.884600E+00   2.815820E+00
   6.265388E+00   3.884700E+00   3.220125E+00
   7.002202E+00   3.884800E+00   3.176488E+00
   6.926093E+00   3.884900E+00   2.979527E+00
   7.238770E+00   3.885000E+00   3.190022E+00
   7.255824E+00   3.885100E+00   3.646397E+00
   6.709711E+00   3.885200E+00   3.737565E+00
   6.806629E+00   3.885300E+00   3.320795E+00
   5.810957E+00   3.885400E+00   3.341432E+00
   6.249608E+00   3.885500E+00   3.574566E+00
   5.801156E+00   3.885600E+00   3.513166E+00
   7.154773E+00   3.885700E+00   3.233596E+00
   6.433790E+00   3.885800E+00   3.523299E+00
   6.163342E+00   3.885900E+00   3.655577E+00
   6.106535E+00   3.886000E+00   3.582250E+00
   5.979992E+00   3.886100E+00   3.533346E+00
   6.320903E+00   3.886200E+00   3.698138E+00
   7.071748E+00   3.886300E+00   3.582124E+00
   7.489405E+00   3.886400E+00   3.500083E+00
   5.944233E+00   3.886500E+00   3.311674E+00
   6.723246E+00   3.886600E+00   2.946082E+00
   7.021970E+00   3.886700E+00   3.056883E+00
   6.278114E+00   3.886800E+00   3.541048E+00
   6.864353E+00   3.886900E+00   3.509825E+00
   6.759669E+00   3.887000E+00   3.537242E+00
   6.137233E+00   3.887100E+00   3.509157E+00
   6.527709E+00   3.887200E+00   1.749144E+00
   7.146449E+00   3.887300E+00   8.841496E-01
   8.024334E+00   3.887400E+00   8.353586E-01
   5.854005E+00   3.887500E+00   8.869204E-01
   6.561393E+00   3.887600E+00   8.239136E-01
   6.978662E+00   3.887700E+00   1.503690E+00
   6.099847E+00   3.887800E+00   2.622255E+00
   6.451988E+00   3.887900E+00   2.645120E+00
   6.747038E+00   3.888000E+00   2.204482E+00
   6.795345E+00   3.888100E+00   2.259996E+00
   5.740206E+00   3.888200E+00   2.748108E+00
   5.938731E+00   3.888300E+00   3.198150E+00
   7.243064E+00   3.888400E+00   3.337360E+00
   7.562256E+00   3.888500E+00   3.210099E+00
   7.318851E+00   3.888600E+00   3.314166E+00
   6.634186E+00   3.888700E+00   3.305781E+00
   7.253457E+00   3.888800E+00   3.280771E+00
   6.659724E+00   3.888900E+00   3.332714E+00
   7.390655E+00   3.889000E+00   3.211529E+00
   6.833485E+00   3.889100E+00   3.662863E+00
   7.359173E+00   3.889200E+00   3.072168E+00
   5.882878E+00   3.889300E+00   2.099814E+00
   5.372639E+00   3.889400E+00   6.420339E-01
   7.976467E+00   3.889500E+00   5.089285E-01
   5.791326E+00   3.889600E+00   1.302977E+00
   5.392021E+00   3.889700E+00   2.961753E+00
   5.815755E+00   3.889800E+00   2.899665E+00
   6.462837E+00   3.889900E+00   1.738148E+00
   6.615299E+00   3.890000E+00   1.270265E+00
   6.489995E+00   3.890100E+00   1.775660E+00
   6.460052E+00   3.890200E+00   2.979952E+00
   5.646260E+00   3.890300E+00   4.028135E+00
   6.135644E+00   3.890400E+00   4.074039E+00
   7.504092E+00   3.890500E+00   3.577786E+00
   6.594118E+00   3.890600E+00   2.978310E+00
   5.876639E+00   3.890700E+00   2.343177E+00
   7.051991E+00   3.890800E+00   2.468170E+00
   6.779076E+00   3.890900E+00   3.247139E+00
   6.980221E+00   3.891000E+00   2.468163E+00
   6.178904E+00   3.891100E+00   1.664715E+00
   6.481955E+00   3.891200E+00   2.223531E+00
   6.999259E+00   3.891300E+00   3.059189E+00
   5.792852E+00   3.891400E+00   2.701908E+00
   6.202062E+00   3.891500E+00   2.540380E+00
   6.888746E+00   3.891600E+00   2.720385E+00
   7.050004E+00   3.891700E+00   2.484247E+00
   7.113911E+00   3.891800E+00   1.257800E+00
   6.597785E+00   3.891900E+00   5.616804E-01
   5.717491E+00   3.892000E+00   9.370170E-01
   6.275119E+00   3.892100E+00   2.320725E+00
   6.480862E+00   3.892200E+00   3.431643E+00
   6.410769E+00   3.892300E+00   3.602883E+00
   6.245860E+00   3.892400E+00   3.294260E+00
   6.384995E+00   3.892500E+00   2.796807E+00
   7.280892E+00   3.892600E+00   2.055407E+00
   6.252842E+00   3.892700E+00   1.679114E+00
   6.133760E+00   3.892800E+00   2.050910E+00
   6.116032E+00   3.892900E+00   3.146866E+00
   6.256510E+00   3.893000E+00   3.428612E+00
   6.253839E+00   3.893100E+00   3.162616E+00
   6.522107E+00   3.893200E+00   2.491660E+00
   4.586637E+00   3.893300E+00   1.175155E+00
   6.416488E+00   3.893400E+00   5.582083E-01
   7.022805E+00   3.893500E+00   6.281013E-01
   5.912553E+00   3.893600E+00   1.862137E+00
   6.669203E+00   3.893700E+00   3.187668E+00
   5.989958E+00   3.893800E+00   3.498945E+00
   6.220778E+00   3.893900E+00   3.507021E+00
   6.840428E+00   3.894000E+00   2.886245E+00
   6.226746E+00   3.894100E+00   2.942602E+00
   6.673080E+00   3.894200E+00   3.285104E+00
   6.713331E+00   3.894300E+00   2.783754E+00
   7.307519E+00   3.894400E+00   1.441895E+00
   6.851356E+00   3.894500E+00   1.041540E+00
   6.248015E+00   3.894600E+00   1.821144E+00
   6.413992E+00   3.894700E+00   2.742283E+00
   5.814964E+00   3.894800E+00   2.958626E+00
   6.633090E+00   3.894900E+00   2.686041E+00
   6.673538E+00   3.895000E+00   2.032793E+00
   6.590463E+00   3.895100E+00   9.155129E-01
   5.421884E+00   3.895200E+00   5.900974E-01
   8.353430E+00   3.895300E+00   8.629533E-01
   4.992095E+00   3.895400E+00   2.052213E+00
   6.718184E+00   3.895500E+00   1.790872E+00
   5.876659E+00   3.895600E+00   1.480782E+00
   6.897211E+00   3.895700E+00   1.993896E+00
   5.390342E+00   3.895800E+00   2.939077E+00
   6.759258E+00   3.895900E+00   2.369961E+00
   6.160183E+00   3.896000E+00   1.901752E+00
   6.505925E+00   3.896100E+00   1.328475E+00
   7.363217E+00   3.896200E+00   1.360670E+00
   6.179790E+00   3.896300E+00   2.210246E+00
   6.076281E+00   3.896400E+00   2.738592E+00
   7.682277E+00   3.896500E+00   2.148184E+00
   5.317464E+00   3.896600E+00   1.836518E+00
   6.176883E+00   3.896700E+00   1.505370E+00
   6.207517E+00   3.896800E+00   1.493984E+00
   7.630542E+00   3.896900E+00   2.205426E+00
   7.629433E+00   3.897000E+00   2.396462E+00
   6.633646E+00   3.897100E+00   1.513300E+00
   8.926740E+00   3.897200E+00   1.011419E+00
   6.690718E+00   3.897300E+00   1.128855E+00
   6.883756E+00   3.897400E+00   2.049276E+00
   5.288879E+00   3.897500E+00   2.946879E+00
   7.244206E+00   3.897600E+00   2.973481E+00
   6.020785E+00   3.897700E+00   3.223935E+00
   5.602098E+00   3.897800E+00   3.284242E+00
   5.775037E+00   3.897900E+00   3.283738E+00
   6.607763E+00   3.898000E+00   3.076132E+00
   6.736601E+00   3.898100E+00   2.960563E+00
   6.226397E+00   3.898200E+00   2.940643E+00
   6.186392E+00   3.898300E+00   2.211852E+00
   8.289503E+00   3.898400E+00   1.081758E+00
   5.625504E+00   3.898500E+00   4.537159E-01
   7.681867E+00   3.898600E+00   4.764913E-01
   5.592522E+00   3.898700E+00   1.535259E+00
   6.832849E+00   3.898800E+00   1.341815E+00
   8.193682E+00   3.898900E+00   7.442012E-01
   6.138571E+00   3.899000E+00   1.021260E+00
   6.357638E+00   3.899100E+00   2.278313E+00
   7.305617E+00   3.899200E+00   2.676621E+00
   6.539738E+00   3.899300E+00   2.431137E+00
   5.974745E+00   3.899400E+00   1.598385E+00
   5.210186E+00   3.899500E+00   1.475636E+00
   7.166759E+00   3.899600E+00   1.859394E+00
   6.571863E+00   3.899700E+00   2.623298E+00
   5.657567E+00   3.899800E+00   3.132736E+00
   5.568301E+00   3.899900E+00   3.217926E+00
   7.083416E+00   3.900000E+00   3.066675E+00
   6.911816E+00   3.900100E+00   3.030776E+00
   6.484481E+00   3.900200E+00   2.765287E+00
   5.943929E+00   3.900300E+00   2.506294E+00
   7.560482E+00   3.900400E+00   1.870266E+00
   6.712456E+00   3.900500E+00   1.604316E+00
   5.310494E+00   3.900600E+00   2.320905E+00
   5.299074E+00   3.900700E+00   3.515405E+00
   6.632066E+00   3.900800E+00   3.371464E+00
   5.276131E+00   3.900900E+00   3.450732E+00
   6.336517E+00   3.901000E+00   3.213604E+00
   6.241196E+00   3.901100E+00   2.543242E+00
   4.953143E+00   3.901200E+00   1.175648E+00
   6.575815E+00   3.901300E+00   4.909558E-01
   7.374299E+00   3.901400E+00   7.011385E-01
   5.277792E+00   3.901500E+00   1.927545E+00
   6.740889E+00   3.901600E+00   2.757620E+00
   6.377143E+00   3.901700E+00   2.391477E+00
   6.126314E+00   3.901800E+00   2.331383E+00
   6.194576E+00   3.901900E+00   2.283467E+00
   6.488434E+00   3.902000E+00   1.814150E+00
   6.765499E+00   3.902100E+00   1.485519E+00
   6.883544E+00   3.902200E+00   1.479602E+00
   6.798458E+00   3.902300E+00   2.499956E+00
   6.729734E+00   3.902400E+00   3.095196E+00
   6.553526E+00   3.902500E+00   2.921901E+00
   6.272090E+00   3.902600E+00   2.435146E+00
   7.084212E+00   3.902700E+00   1.644241E+00
   6.040754E+00   3.902800E+00   8.581435E-01
   3.917634E+00   3.902900E+00   7.667455E-01
   4.683036E+00   3.903000E+00   1.360796E+00
   6.925486E+00   3.903100E+00   2.220280E+00
   6.481956E+00   3.903200E+00   2.836433E+00
   5.171173E+00   3.903300E+00   3.252848E+00
   5.848416E+00   3.903400E+00   3.074063E+00
   6.102036E+00   3.903500E+00   2.960188E+00
   5.076215E+00   3.903600E+00   3.249452E+00
   5.884836E+00   3.903700E+00   3.174943E+00
   6.213163E+00   3.903800E+00   2.849290E+00
   5.816855E+00   3.903900E+00   2.172762E+00
   6.740522E+00   3.904000E+00   1.763121E+00
   4.913050E+00   3.904100E+00   2.188556E+00
   6.557661E+00   3.904200E+00   2.618414E+00
   5.596491E+00   3.904300E+00   2.440099E+00
   6.795260E+00   3.904400E+00   1.671615E+00
   5.606418E+00   3.904500E+00   9.513420E-01
   7.441169E+00   3.904600E+00   6.434714E-01
   6.849607E+00   3.904700E+00   9.801431E-01
   5.503087E+00   3.904800E+00   1.790776E+00
   5.856645E+00   3.904900E+00   2.645102E+00
   6.317093E+00   3.905000E+00   2.982713E+00
   6.224521E+00   3.905100E+00   2.750185E+00
   6.750851E+00   3.905200E+00   2.408547E+00
   5.761513E+00   3.905300E+00   2.887987E+00
   6.802064E+00   3.905400E+00   2.975319E+00
   5.244959E+00   3.905500E+00   3.356555E+00
   6.468491E+00   3.905600E+00   3.094538E+00
   7.272470E+00   3.905700E+00   2.761375E+00
   6.288129E+00   3.905800E+00   2.813564E+00
   5.980417E+00   3.905900E+00   2.532831E+00
   6.544642E+00   3.906000E+00   2.017229E+00
   6.444496E+00   3.906100E+00   2.127900E+00
   7.056281E+00   3.906200E+00   2.704926E+00
   6.550478E+00   3.906300E+00   3.086825E+00
   6.608284E+00   3.906400E+00   2.637120E+00
   6.893406E+00   3.906500E+00   1.730572E+00
   5.830435E+00   3.906600E+00   1.579981E+00
   6.418130E+00   3.906700E+00   1.971123E+00
   5.870433E+00   3.906800E+00   2.855416E+00
   6.707834E+00   3.906900E+00   2.773831E+00
   5.845830E+00   3.907000E+00   2.681257E+00
   6.501845E+00   3.907100E+00   2.652951E+00
   7.794520E+00   3.907200E+00   2.603692E+00
   6.025946E+00   3.907300E+00   2.548627E+00
   5.104825E+00   3.907400E+00   2.383035E+00
   6.990320E+00   3.907500E+00   2.416538E+00
   7.296348E+00   3.907600E+00   2.713091E+00
   6.965572E+00   3.907700E+00   2.931236E+00
   5.984076E+00   3.907800E+00   2.862593E+00
   5.979250E+00   3.907900E+00   2.738458E+00
   6.310217E+00   3.908000E+00   3.168669E+00
   5.514070E+00   3.908100E+00   3.387638E+00
   6.917425E+00   3.908200E+00   2.668903E+00
   6.379750E+00   3.908300E+00   2.229956E+00
   5.394579E+00   3.908400E+00   2.813099E+00
   4.922299E+00   3.908500E+00   2.950584E+00
   6.431931E+00   3.908600E+00   2.513640E+00
   5.912485E+00   3.908700E+00   2.027266E+00
   5.137948E+00   3.908800E+00   2.272990E+00
   5.076377E+00   3.908900E+00   2.798085E+00
   5.931067E+00   3.909000E+00   2.762236E+00
   5.190350E+00   3.909100E+00   2.747102E+00
   5.928829E+00   3.909200E+00   3.090699E+00
   6.066143E+00   3.909300E+00   3.231601E+00
   5.503001E+00   3.909400E+00   3.092184E+00
   5.616488E+00   3.909500E+00   2.947140E+00
   5.599980E+00   3.909600E+00   2.915029E+00
   6.895445E+00   3.909700E+00   2.894756E+00
   6.735772E+00   3.909800E+00   2.979237E+00
   6.536551E+00   3.909900E+00   3.055147E+00
   6.768847E+00   3.910000E+00   3.150445E+00
   5.987105E+00   3.910100E+00   3.138742E+00
   6.420857E+00   3.910200E+00   2.956389E+00
   5.481086E+00   3.910300E+00   2.811861E+00
   5.783702E+00   3.910400E+00   2.640226E+00
   6.967574E+00   3.910500E+00   2.450751E+00
   6.685112E+00   3.910600E+00   2.413486E+00
   5.960608E+00   3.910700E+00   1.836651E+00
   6.173691E+00   3.910800E+00   1.834262E+00
   5.750898E+00   3.910900E+00   2.875044E+00
   5.162744E+00   3.911000E+00   2.919892E+00
   5.774387E+00   3.911100E+00   2.478110E+00
   5.221512E+00   3.911200E+00   2.406754E+00
   5.375925E+00   3.911300E+00   2.702602E+00
   6.043036E+00   3.911400E+00   2.941896E+00
   5.632451E+00   3.911500E+00   2.902821E+00
   6.018393E+00   3.911600E+00   2.683834E+00
   6.246850E+00   3.911700E+00   2.543267E+00
   5.911898E+00   3.911800E+00   2.141305E+00
   6.030831E+00   3.911900E+00   1.767532E+00
   5.742752E+00   3.912000E+00   1.784768E+00
   5.121834E+00   3.912100E+00   2.341697E+00
   5.385621E+00   3.912200E+00   2.547761E+00
   6.630760E+00   3.912300E+00   2.105505E+00
   7.142707E+00   3.912400E+00   2.028105E+00
   5.863387E+00   3.912500E+00   2.570051E+00
   6.415101E+00   3.912600E+00   2.607528E+00
   5.286976E+00   3.912700E+00   2.409123E+00
   5.643621E+00   3.912800E+00   2.174470E+00
   7.193605E+00   3.912900E+00   2.144728E+00
   5.203274E+00   3.913000E+00   2.174425E+00
   4.769432E+00   3.913100E+00   2.178453E+00
   7.638515E+00   3.913200E+00   1.910596E+00
   4.641954E+00   3.913300E+00   1.904994E+00
   6.984832E+00   3.913400E+00   1.766657E+00
   5.848587E+00   3.913500E+00   2.128385E+00
   5.620315E+00   3.913600E+00   2.214579E+00
   6.462798E+00   3.913700E+00   1.972541E+00
   6.516143E+00   3.913800E+00   1.768666E+00
   6.122493E+00   3.913900E+00   1.895652E+00
   6.581088E+00   3.914000E+00   1.980510E+00
   6.296344E+00   3.914100E+00   1.824539E+00
   5.610380E+00   3.914200E+00   2.080794E+00
   4.605829E+00   3.914300E+00   2.652985E+00
   6.764900E+00   3.914400E+00   2.736050E+00
